number_of_game,winner,cur_reward,avg100_reward,avgall_reward,epsilon 
1621,1,150,2711.0,2044.0505548705303,0.7378000000000289
1622,1,500,2713.5,2043.0991990141713,0.7376000000000289
1623,1,700,2649.5,2042.2721674876848,0.7374000000000289
1624,0,6350,2707.0,2044.923076923077,0.7372000000000289
1625,0,6750,2768.5,2047.8167281672818,0.737000000000029
1626,3,650,2705.0,2046.9575906576522,0.736800000000029
1627,1,1550,2714.0,2046.652334152334,0.736600000000029
1628,3,950,2716.0,2045.9791282995702,0.736400000000029
1629,2,900,2733.5,2045.276073619632,0.736200000000029
1630,3,1350,2678.5,2044.8497854077252,0.7360000000000291
1631,3,-300,2683.0,2043.4129901960785,0.7358000000000291
1632,2,-200,2611.0,2042.0391916717697,0.7356000000000291
1633,0,6600,2671.5,2044.828641370869,0.7354000000000291
1634,3,350,2669.0,2043.7920489296637,0.7352000000000292
1635,1,700,2665.5,2042.9706601466992,0.7350000000000292
1636,3,600,2669.5,2042.0891875381797,0.7348000000000292
1637,1,-250,2598.5,2040.6898656898657,0.7346000000000292
1638,0,6550,2668.0,2043.4411226357536,0.7344000000000293
1639,1,650,2603.0,2042.591463414634,0.7342000000000293
1640,2,500,2602.0,2041.6514320536257,0.7340000000000293
1641,2,250,2605.0,2040.5602923264312,0.7338000000000293
1642,2,1000,2612.0,2039.9269628727936,0.7336000000000293
1643,1,350,2607.5,2038.8990267639904,0.7334000000000294
1644,3,350,2603.5,2037.872340425532,0.7332000000000294
1645,1,500,2599.0,2036.9380315917376,0.7330000000000294
1646,1,600,2551.5,2036.0655737704917,0.7328000000000294
1647,0,6850,2553.5,2038.986650485437,0.7326000000000294
1648,0,7150,2553.5,2042.0861127956337,0.7324000000000295
1649,3,1350,2563.5,2041.6666666666667,0.7322000000000295
1650,3,950,2565.0,2041.0054512416716,0.7320000000000295
1651,0,6700,2633.5,2043.8256658595642,0.7318000000000295
1652,2,-200,2622.5,2042.4682395644284,0.7316000000000296
1653,0,5000,2671.0,2044.2563482466746,0.7314000000000296
1654,1,50,2666.0,2043.0513595166162,0.7312000000000296
1655,1,1000,2673.0,2042.4214975845412,0.7310000000000296
1656,1,250,2607.0,2041.3397706698854,0.7308000000000296
1657,1,-550,2604.0,2039.776839565742,0.7306000000000297
1658,0,7200,2680.0,2042.8872814948763,0.7304000000000297
1659,1,850,2682.5,2042.1686746987953,0.7302000000000297
1660,0,6850,2682.5,2045.0632149307646,0.7300000000000297
1661,2,200,2675.0,2043.9530685920577,0.7298000000000298
1662,0,7000,2679.0,2046.9332531569453,0.7296000000000298
1663,3,-150,2608.0,2045.6129807692307,0.7294000000000298
1664,3,800,2610.0,2044.8648648648648,0.7292000000000298
1665,2,-150,2597.5,2043.547418967587,0.7290000000000298
1666,1,-850,2524.5,2041.8116376724654,0.7288000000000299
1667,2,900,2462.5,2041.1270983213428,0.7286000000000299
1668,0,6550,2458.0,2043.8286399041342,0.7284000000000299
1669,3,250,2392.5,2042.754491017964,0.7282000000000299
1670,1,300,2393.0,2041.7115499700778,0.72800000000003
1671,3,1100,2404.0,2041.1483253588517,0.72780000000003
1672,3,1150,2357.5,2040.6156604901375,0.72760000000003
1673,3,-100,2352.5,2039.336917562724,0.72740000000003
1674,2,600,2350.5,2038.4776119402984,0.72720000000003
1675,3,950,2357.0,2037.8281622911695,0.7270000000000301
1676,2,450,2297.0,2036.881335718545,0.7268000000000301
1677,2,-800,2219.5,2035.1907032181168,0.7266000000000301
1678,2,-1000,2133.5,2033.382966051221,0.7264000000000301
1679,0,6650,2130.0,2036.1309523809523,0.7262000000000302
1680,3,200,2129.0,2035.0386674598453,0.7260000000000302
1681,1,-650,2115.0,2033.4423305588584,0.7258000000000302
1682,0,6750,2116.5,2036.2448009506834,0.7256000000000302
1683,2,150,2118.5,2035.124703087886,0.7254000000000302
1684,1,200,2116.0,2034.0356083086053,0.7252000000000303
1685,1,400,2056.5,2033.0664294187425,0.7250000000000303
1686,2,50,1987.0,2031.8909306461173,0.7248000000000303
1687,2,500,1928.5,2030.983412322275,0.7246000000000303
1688,2,-450,1908.5,2029.51450562463,0.7244000000000304
1689,3,1050,1916.0,2028.9349112426034,0.7242000000000304
1690,0,7600,1984.5,2032.2294500295684,0.7240000000000304
1691,0,7450,2051.0,2035.4314420803782,0.7238000000000304
1692,3,1400,1996.5,2035.0561134081513,0.7236000000000304
1693,0,7200,2002.5,2038.1050767414404,0.7234000000000305
1694,3,-1100,1929.0,2036.2536873156341,0.7232000000000305
1695,0,6950,1992.5,2039.1509433962265,0.7230000000000305
1696,1,-250,1979.0,2037.8020035356512,0.7228000000000305
1697,2,500,1981.5,2036.8963486454652,0.7226000000000306
1698,1,900,1919.5,2036.2271924661566,0.7224000000000306
1699,1,-250,1848.5,2034.8823529411766,0.7222000000000306
1700,3,600,1853.0,2034.0388007054673,0.7220000000000306
1701,3,-50,1844.0,2032.8143360752056,0.7218000000000306
1702,3,650,1848.0,2032.002348796242,0.7216000000000307
1703,2,-350,1827.5,2030.6044600938967,0.7214000000000307
1704,3,250,1828.0,2029.5601173020527,0.7212000000000307
1705,3,900,1776.0,2028.8980070339976,0.7210000000000307
1706,1,500,1783.0,2028.0023432923258,0.7208000000000307
1707,2,-850,1767.5,2026.3173302107728,0.7206000000000308
1708,0,6650,1772.5,2029.0228203627853,0.7204000000000308
1709,2,700,1777.5,2028.2456140350878,0.7202000000000308
1710,0,6950,1845.5,2031.1221507890123,0.7200000000000308
1711,0,7200,1847.0,2034.141355140187,0.7198000000000309
1712,3,1100,1856.5,2033.5960303561003,0.7196000000000309
1713,3,350,1858.0,2032.6137689614936,0.7194000000000309
1714,1,600,1793.0,2031.7784256559767,0.7192000000000309
1715,0,7200,1856.5,2034.7902097902097,0.719000000000031
1716,3,350,1850.0,2033.8089691322073,0.718800000000031
1717,0,7000,1855.0,2036.699650756694,0.718600000000031
1718,1,250,1855.0,2035.6602675974405,0.718400000000031
1719,0,7000,1917.5,2038.546511627907,0.718200000000031
1720,0,6800,1978.0,2041.3131900058106,0.7180000000000311
1721,3,-450,1972.0,2039.8664343786295,0.7178000000000311
1722,2,850,1975.5,2039.1758560650028,0.7176000000000311
1723,1,-50,1968.0,2037.9640371229698,0.7174000000000311
1724,0,7200,1976.5,2040.9565217391305,0.7172000000000311
1725,0,6450,1973.5,2043.5110081112398,0.7170000000000312
1726,0,6600,2033.0,2046.1493920092646,0.7168000000000312
1727,2,700,2024.5,2045.3703703703704,0.7166000000000312
1728,2,800,2023.0,2044.65008675535,0.7164000000000312
1729,0,7150,2085.5,2047.6011560693642,0.7162000000000313
1730,0,6650,2138.5,2050.259965337955,0.7160000000000313
1731,2,-1350,2128.0,2048.296766743649,0.7158000000000313
1732,0,6900,2199.0,2051.0963646855166,0.7156000000000313
1733,3,-300,2130.0,2049.740484429066,0.7154000000000313
1734,2,600,2132.5,2048.9048991354466,0.7152000000000314
1735,1,-450,2121.0,2047.4654377880183,0.7150000000000314
1736,0,6300,2178.0,2049.9136442141626,0.7148000000000314
1737,1,500,2185.5,2049.0218642117375,0.7146000000000314
1738,2,1350,2133.5,2048.619896492237,0.7144000000000315
1739,1,350,2130.5,2047.6436781609195,0.7142000000000315
1740,2,300,2128.5,2046.6398621481908,0.7140000000000315
1741,2,1050,2136.5,2046.0677382319172,0.7138000000000315
1742,3,1250,2139.0,2045.6110154905336,0.7136000000000315
1743,2,750,2143.0,2044.8681192660551,0.7134000000000316
1744,1,200,2141.5,2043.810888252149,0.7132000000000316
1745,1,400,2140.5,2042.8694158075602,0.7130000000000316
1746,0,6900,2203.5,2045.649685174585,0.7128000000000316
1747,0,6450,2199.5,2048.1693363844392,0.7126000000000317
1748,2,0,2128.0,2046.998284734134,0.7124000000000317
1749,1,500,2119.5,2046.1142857142856,0.7122000000000317
1750,0,6750,2177.5,2048.800685322673,0.7120000000000317
1751,0,6500,2175.5,2051.3413242009133,0.7118000000000317
1752,3,-550,2172.0,2049.8573873359956,0.7116000000000318
1753,3,600,2128.0,2049.03078677309,0.7114000000000318
1754,2,550,2133.0,2048.1766381766383,0.7112000000000318
1755,2,700,2130.0,2047.4088838268792,0.7110000000000318
1756,2,750,2135.0,2046.6704610130905,0.7108000000000319
1757,0,6850,2209.0,2049.4027303754265,0.7106000000000319
1758,1,250,2139.5,2048.3797612279704,0.7104000000000319
1759,2,-700,2124.0,2046.8181818181818,0.7102000000000319
1760,2,900,2064.5,2046.166950596252,0.7100000000000319
1761,1,350,2066.0,2045.2043132803633,0.709800000000032
1762,3,600,2002.0,2044.3845717526942,0.709600000000032
1763,2,100,2004.5,2043.2823129251701,0.709400000000032
1764,3,450,2001.0,2042.3796033994333,0.709200000000032
1765,0,6800,2070.5,2045.0736126840318,0.709000000000032
1766,0,6650,2145.5,2047.6796830786643,0.7088000000000321
1767,3,850,2145.0,2047.002262443439,0.7086000000000321
1768,1,700,2086.5,2046.24081401922,0.7084000000000321
1769,2,700,2091.0,2045.4802259887006,0.7082000000000321
1770,2,50,2088.5,2044.353472614342,0.7080000000000322
1771,2,150,2079.0,2043.2844243792324,0.7078000000000322
1772,0,7150,2139.0,2046.164692611393,0.7076000000000322
1773,0,6450,2204.5,2048.6471251409243,0.7074000000000322
1774,1,500,2203.5,2047.774647887324,0.7072000000000322
1775,0,6050,2254.5,2050.028153153153,0.7070000000000323
1776,0,6500,2315.0,2052.532357906584,0.7068000000000323
1777,1,-50,2322.5,2051.3498312710913,0.7066000000000323
1778,3,450,2337.0,2050.449690837549,0.7064000000000323
1779,2,800,2278.5,2049.747191011236,0.7062000000000324
1780,3,150,2278.0,2048.6805165637284,0.7060000000000324
1781,3,650,2291.0,2047.8956228956229,0.7058000000000324
1782,1,700,2230.5,2047.1396522714526,0.7056000000000324
1783,0,6700,2296.0,2049.7477578475336,0.7054000000000324
1784,1,1100,2305.0,2049.2156862745096,0.7052000000000325
1785,1,-150,2299.5,2047.9843225083987,0.7050000000000325
1786,2,250,2301.5,2046.9781757134863,0.7048000000000325
1787,2,250,2299.0,2045.9731543624162,0.7046000000000325
1788,2,-550,2298.0,2044.522079373952,0.7044000000000326
1789,0,5750,2345.0,2046.5921787709497,0.7042000000000326
1790,1,550,2274.5,2045.7565605806813,0.7040000000000326
1791,1,250,2202.5,2044.7544642857142,0.7038000000000326
1792,3,900,2197.5,2044.1160066926939,0.7036000000000326
1793,0,6950,2195.0,2046.850613154961,0.7034000000000327
1794,0,5750,2263.5,2048.91364902507,0.7032000000000327
1795,3,550,2199.5,2048.0790645879733,0.7030000000000327
1796,0,6800,2270.0,2050.723427935448,0.7028000000000327
1797,2,900,2274.0,2050.083426028921,0.7026000000000328
1798,1,150,2266.5,2049.0272373540856,0.7024000000000328
1799,0,7400,2343.0,2052.0,0.7022000000000328
1800,3,450,2341.5,2051.1104941699055,0.7020000000000328
1801,1,1050,2352.5,2050.554938956715,0.7018000000000328
1802,2,600,2352.0,2049.7504159733776,0.7016000000000329
1803,1,550,2361.0,2048.919068736142,0.7014000000000329
1804,1,400,2362.5,2048.005540166205,0.7012000000000329
1805,2,1350,2367.0,2047.6190476190477,0.7010000000000329
1806,0,6850,2430.5,2050.2767017155506,0.700800000000033
1807,0,6650,2505.5,2052.820796460177,0.700600000000033
1808,3,50,2439.5,2051.71365395246,0.700400000000033
1809,1,500,2437.5,2050.8563535911603,0.700200000000033
1810,1,-450,2363.5,2049.4754279403646,0.700000000000033
1811,1,50,2292.0,2048.371964679912,0.6998000000000331
1812,2,850,2289.5,2047.7109762824048,0.6996000000000331
1813,3,500,2291.0,2046.8577728776186,0.6994000000000331
1814,0,7050,2355.5,2049.6143250688706,0.6992000000000331
1815,3,350,2287.0,2048.678414096916,0.6990000000000332
1816,1,300,2286.5,2047.7160154100166,0.6988000000000332
1817,0,6650,2283.0,2050.2475247524753,0.6986000000000332
1818,2,800,2288.5,2049.56019791094,0.6984000000000332
1819,3,-450,2214.0,2048.186813186813,0.6982000000000332
1820,0,7100,2217.0,2050.9610104338276,0.6980000000000333
1821,2,650,2228.0,2050.192096597146,0.6978000000000333
1822,0,7350,2293.0,2053.099286889742,0.6976000000000333
1823,3,200,2295.5,2052.0833333333335,0.6974000000000333
1824,0,7350,2297.0,2054.986301369863,0.6972000000000333
1825,2,-50,2232.0,2053.8335158817085,0.6970000000000334
1826,3,1050,2176.5,2053.2840722495894,0.6968000000000334
1827,0,7450,2244.0,2056.2363238512035,0.6966000000000334
1828,1,700,2243.0,2055.494805904866,0.6964000000000334
1829,2,900,2180.5,2054.863387978142,0.6962000000000335
1830,2,500,2119.0,2054.01419989077,0.6960000000000335
1831,3,-300,2129.5,2052.7292576419213,0.6958000000000335
1832,0,7150,2132.0,2055.5100927441354,0.6956000000000335
1833,3,500,2140.0,2054.661941112323,0.6954000000000335
1834,3,50,2134.5,2053.569482288828,0.6952000000000336
1835,1,1150,2150.5,2053.0773420479304,0.6950000000000336
1836,1,-50,2087.0,2051.9324986390857,0.6948000000000336
1837,2,300,2085.0,2050.9793253536454,0.6946000000000336
1838,0,6600,2137.5,2053.452963567156,0.6944000000000337
1839,0,7100,2205.0,2056.195652173913,0.6942000000000337
1840,0,6700,2269.0,2058.7180879956545,0.6940000000000337
1841,0,7400,2332.5,2061.6178067318133,0.6938000000000337
1842,3,-750,2312.5,2060.0922409115574,0.6936000000000337
1843,1,1000,2315.0,2059.5173535791755,0.6934000000000338
1844,3,-950,2303.5,2057.8861788617887,0.6932000000000338
1845,3,850,2308.0,2057.2318526543877,0.6930000000000338
1846,0,6800,2307.0,2059.79967514889,0.6928000000000338
1847,2,300,2245.5,2058.8474025974024,0.6926000000000339
1848,0,7200,2317.5,2061.6279069767443,0.6924000000000339
1849,3,750,2320.0,2060.9189189189187,0.6922000000000339
1850,2,200,2254.5,2059.913560237709,0.6920000000000339
1851,0,6800,2257.5,2062.473002159827,0.6918000000000339
1852,0,6550,2328.5,2064.8947652455477,0.691600000000034
1853,1,1150,2334.0,2064.401294498382,0.691400000000034
1854,0,6750,2396.0,2066.9272237196765,0.691200000000034
1855,0,7150,2460.5,2069.665948275862,0.691000000000034
1856,2,150,2454.5,2068.6322024771134,0.690800000000034
1857,2,450,2390.5,2067.761033369214,0.6906000000000341
1858,2,500,2393.0,2066.9176976869285,0.6904000000000341
1859,0,7000,2470.0,2069.569892473118,0.6902000000000341
1860,3,400,2465.0,2068.6727565824826,0.6900000000000341
1861,3,850,2470.0,2068.018259935553,0.6898000000000342
1862,2,600,2470.0,2067.230273752013,0.6896000000000342
1863,3,-300,2466.0,2065.9603004291844,0.6894000000000342
1864,1,550,2467.0,2065.14745308311,0.6892000000000342
1865,1,600,2405.0,2064.3622722400855,0.6890000000000343
1866,1,350,2342.0,2063.4440278521693,0.6888000000000343
1867,2,350,2337.0,2062.5267665952892,0.6886000000000343
1868,2,750,2337.5,2061.824505082932,0.6884000000000343
1869,0,6500,2395.5,2064.1978609625667,0.6882000000000343
1870,2,250,2397.5,2063.2282202031,0.6880000000000344
1871,0,6900,2465.0,2065.811965811966,0.6878000000000344
1872,2,600,2399.5,2065.029364655633,0.6876000000000344
1873,0,6950,2404.5,2067.6360725720383,0.6874000000000344
1874,2,1650,2416.0,2067.4133333333334,0.6872000000000344
1875,0,7500,2430.5,2070.3091684434967,0.6870000000000345
1876,0,7150,2437.0,2073.0154501864677,0.6868000000000345
1877,3,900,2446.5,2072.3908413205536,0.6866000000000345
1878,3,1450,2456.5,2072.0596061734964,0.6864000000000345
1879,1,450,2453.0,2071.196808510638,0.6862000000000346
1880,2,450,2456.0,2070.334928229665,0.6860000000000346
1881,2,1200,2461.5,2069.872476089267,0.6858000000000346
1882,2,-100,2453.5,2068.720127456187,0.6856000000000346
1883,2,400,2390.5,2067.834394904459,0.6854000000000346
1884,3,650,2386.0,2067.0822281167107,0.6852000000000347
1885,2,850,2396.0,2066.4369034994697,0.6850000000000347
1886,1,800,2401.5,2065.765765765766,0.6848000000000347
1887,3,-300,2396.0,2064.512711864407,0.6846000000000347
1888,1,400,2405.5,2063.63155108523,0.6844000000000348
1889,2,950,2357.5,2063.042328042328,0.6842000000000348
1890,2,700,2359.0,2062.3215230037017,0.6840000000000348
1891,1,1050,2367.0,2061.786469344609,0.6838000000000348
1892,3,500,2363.0,2060.961436872689,0.6836000000000348
1893,2,450,2298.0,2060.1108764519536,0.6834000000000349
1894,2,500,2245.5,2059.287598944591,0.6832000000000349
1895,2,800,2248.0,2058.6234177215188,0.6830000000000349
1896,1,-450,2175.5,2057.3010015814443,0.6828000000000349
1897,3,700,2173.5,2056.585879873551,0.682600000000035
1898,1,200,2174.0,2055.608214849921,0.682400000000035
1899,1,850,2108.5,2054.9736842105262,0.682200000000035
1900,1,200,2106.0,2053.9978958442925,0.682000000000035
1901,1,-550,2090.0,2052.628811777077,0.681800000000035
1902,1,550,2089.5,2051.8392012611666,0.6816000000000351
1903,1,-100,2083.0,2050.709033613445,0.6814000000000351
1904,1,800,2087.0,2050.05249343832,0.6812000000000351
1905,3,950,2083.0,2049.4753410283315,0.6810000000000351
1906,3,850,2023.0,2048.8463555322496,0.6808000000000352
1907,0,7750,2034.0,2051.8343815513626,0.6806000000000352
1908,1,800,2041.5,2051.178627553693,0.6804000000000352
1909,0,6600,2102.5,2053.560209424084,0.6802000000000352
1910,1,700,2114.0,2052.851909994767,0.6800000000000352
1911,1,-200,2111.5,2051.673640167364,0.6798000000000353
1912,3,550,2108.5,2050.888656560376,0.6796000000000353
1913,0,6900,2172.5,2053.4221525600838,0.6794000000000353
1914,0,7200,2174.0,2056.1096605744124,0.6792000000000353
1915,3,750,2178.0,2055.427974947808,0.6790000000000354
1916,3,-450,2170.5,2054.1210224308816,0.6788000000000354
1917,2,600,2110.0,2053.3628779979144,0.6786000000000354
1918,3,1050,2112.5,2052.84002084419,0.6784000000000354
1919,2,650,2123.5,2052.109375,0.6782000000000354
1920,0,7000,2122.5,2054.685059864654,0.6780000000000355
1921,2,500,2121.0,2053.876170655567,0.6778000000000355
1922,2,1400,2061.5,2053.536141445658,0.6776000000000355
1923,1,650,2066.0,2052.806652806653,0.6774000000000355
1924,0,7500,2067.5,2055.6363636363635,0.6772000000000356
1925,3,1000,2078.0,2055.088265835929,0.6770000000000356
1926,3,800,2075.5,2054.4369486248056,0.6768000000000356
1927,1,950,2010.5,2053.8641078838173,0.6766000000000356
1928,0,6650,2070.0,2056.246759979264,0.6764000000000356
1929,3,100,2062.0,2055.2331606217617,0.6762000000000357
1930,0,6800,2125.0,2057.6903158984983,0.6760000000000357
1931,0,7550,2203.5,2060.533126293996,0.6758000000000357
1932,1,1200,2144.0,2060.08794619762,0.6756000000000357
1933,1,-700,2132.0,2058.6608066184076,0.6754000000000357
1934,2,200,2133.5,2057.700258397933,0.6752000000000358
1935,0,6950,2191.5,2060.2272727272725,0.6750000000000358
